推荐日,推荐排名,推荐度,代码,名称,推荐日收盘,T+1涨跌%,T+2累计%,T+3累计%,T+4累计%,T+5累计%,5日最高涨幅%,5日最低涨幅%,5日结果,T+1开盘买入,买入价,交易结果,持有交易日,卖出价,净收益%,第一止盈%,第二止盈%,软止损%,硬止损%,首止盈卖出仓位%,首次止盈日,最终清仓日,最高浮盈%,最大浮亏%,交易备注,原T+5收盘%
2025-11-11,5,40.9,600400,红豆股份,2.7,1.11,2.22,4.81,5.56,2.96,8.15,-1.85,完整5日,是,2.71,强势止盈/清仓,4,2.87,4.3,3.0,6.0,-3.0,-6.0,50.0,T+3,T+4,7.75,-2.21,2025-11-14达到第一止盈：卖出50%；达到第二止盈,2.96
2025-11-12,1,35.7,600651,飞乐音响,8.1,0.25,4.07,0.0,-2.59,-3.09,6.3,-4.57,完整5日,是,8.08,强势止盈/清仓,2,8.56,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,6.56,-0.99,2025-11-14达到第一止盈：卖出50%；达到第二止盈,-3.09
2025-11-12,2,35.0,600167,联美控股,8.14,2.09,12.29,16.71,12.65,13.76,18.67,0.12,完整5日,是,8.15,强势止盈/清仓,2,8.95,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,12.15,0.0,2025-11-13盘中达到第一止盈，但T+1不可卖；2025-11-14达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,13.76
2025-11-12,3,33.9,002629,仁智股份,8.65,4.97,12.6,12.14,11.45,8.79,15.49,-1.97,完整5日,是,8.6,强势止盈/清仓,2,9.44,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,16.16,-1.4,2025-11-13盘中达到第一止盈，但T+1不可卖；2025-11-14达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,8.79
2025-11-12,4,19.9,002269,美邦服饰,2.26,0.44,4.42,5.75,3.98,1.77,10.62,-1.33,完整5日,是,2.24,移动止盈退出,2,2.36,3.98,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,11.61,-0.45,2025-11-13盘中达到第一止盈，但T+1不可卖；2025-11-14达到第一止盈：卖出50%；2025-11-14从峰值回撤约3.5%后退出,1.77
2025-11-13,1,73.7,000637,茂化实华,5.05,2.57,4.16,0.0,-1.39,-3.96,5.74,-4.55,完整5日,是,5.02,强势止盈/清仓,2,5.32,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,6.18,0.0,2025-11-14盘中达到第一止盈，但T+1不可卖；2025-11-17达到第一止盈：卖出50%；达到第二止盈,-3.96
2025-11-13,2,63.3,600792,云煤能源,4.87,10.06,17.25,5.54,-2.87,-6.57,20.94,-7.19,完整5日,是,4.9,强势止盈/清仓,2,5.38,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,20.2,0.0,2025-11-14盘中达到第一止盈，但T+1不可卖；2025-11-17达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,-6.57
2025-11-13,3,52.4,002084,海鸥住工,4.12,0.49,0.73,-0.49,-1.94,-2.91,2.91,-3.88,完整5日,是,4.11,移动止盈退出,3,4.1,1.18,3.0,6.0,-3.0,-6.0,50.0,T+3,T+3,3.16,-1.22,2025-11-18达到第一止盈：卖出50%；2025-11-18从峰值回撤约2.2%后退出,-2.91
2025-11-13,4,49.9,000981,山子高科,3.63,-3.31,-2.75,-4.68,-7.99,-9.37,1.65,-9.64,完整5日,是,3.56,移动止盈退出,3,3.46,-0.1,3.0,6.0,-3.0,-6.0,50.0,T+3,T+3,3.65,-4.21,2025-11-17触发软止损预警；2025-11-18达到第一止盈：卖出50%；2025-11-18从峰值回撤约2.2%后退出,-9.37
2025-11-13,5,48.2,603086,先达股份,9.02,0.11,-0.22,-2.33,-3.1,-5.65,0.55,-6.1,完整5日,是,9.02,T+5收盘退出,5,8.51,-5.85,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.55,-6.1,2025-11-19触发软止损预警；2025-11-20触发软止损预警,-5.65
2025-11-14,1,67.5,000626,远大控股,8.72,-2.06,-3.33,-6.08,-7.22,-11.35,1.61,-11.47,完整5日,是,8.72,结构止损退出,3,8.19,-6.28,3.0,6.0,-3.0,-6.0,50.0,,T+3,1.61,-6.77,2025-11-18触发软止损预警；2025-11-19触发软止损预警；2025-11-19收盘确认结构破坏,-11.35
2025-11-14,2,57.4,600798,宁波海运,4.16,0.48,-4.09,-6.97,-7.93,-12.5,2.4,-12.5,完整5日,是,4.16,结构止损退出,3,3.87,-7.17,3.0,6.0,-3.0,-6.0,50.0,,T+3,2.4,-7.45,2025-11-18触发软止损预警；2025-11-19触发软止损预警；2025-11-19收盘确认结构破坏,-12.5
2025-11-14,3,49.8,601008,连云港,5.66,-0.35,-1.59,-2.65,-4.42,-7.77,0.18,-8.48,完整5日,是,5.67,结构止损退出,5,5.22,-8.14,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.0,-8.64,2025-11-20触发软止损预警；2025-11-21触发软止损预警；2025-11-21收盘确认结构破坏,-7.77
2025-11-14,4,48.6,002678,珠江钢琴,5.18,0.97,0.58,-2.32,-1.54,-3.67,1.74,-4.25,完整5日,是,5.2,T+5收盘退出,5,4.99,-4.24,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.35,-4.62,2025-11-19触发软止损预警；2025-11-20触发软止损预警；2025-11-21触发软止损预警,-3.67
2025-11-14,5,47.5,002775,文科股份,4.65,1.08,-1.29,-3.87,-4.52,-9.03,1.29,-9.25,完整5日,是,4.66,结构止损退出,5,4.23,-9.43,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.07,-9.44,2025-11-19触发软止损预警；2025-11-20触发软止损预警；2025-11-21触发软止损预警；2025-11-21收盘确认结构破坏,-9.03
2025-11-17,1,57.8,000070,特发信息,9.67,-2.07,-4.86,-1.76,8.07,18.92,18.92,-5.17,完整5日,是,9.58,强势止盈/清仓,4,10.15,4.3,3.0,6.0,-3.0,-6.0,50.0,T+4,T+4,9.08,-4.28,2025-11-19触发软止损预警；2025-11-20触发软止损预警；2025-11-21达到第一止盈：卖出50%；达到第二止盈,18.92
2025-11-17,2,57.3,002790,瑞尔特,9.35,-2.99,-4.81,-5.45,-9.3,-7.27,-0.21,-9.73,完整5日,是,9.33,结构止损退出,4,8.48,-9.31,3.0,6.0,-3.0,-6.0,50.0,,T+4,0.0,-9.54,2025-11-19触发软止损预警；2025-11-20触发软止损预警；2025-11-21触发软止损预警；2025-11-21收盘确认结构破坏,-7.27
2025-11-17,3,41.8,002131,利欧股份,5.09,7.66,2.16,-0.2,-0.98,3.73,10.02,-3.93,完整5日,是,5.03,移动止盈退出,2,5.2,2.99,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,11.33,-1.19,2025-11-18盘中达到第一止盈，但T+1不可卖；2025-11-19达到第一止盈：卖出50%；2025-11-19从峰值回撤约3.5%后退出,3.73
2025-11-17,4,41.2,600173,卧龙新能,8.28,0.24,-2.9,-4.47,-9.18,-7.61,2.05,-9.78,完整5日,是,8.37,结构止损退出,4,7.52,-10.36,3.0,6.0,-3.0,-6.0,50.0,,T+4,0.96,-10.39,2025-11-19触发软止损预警；2025-11-20触发软止损预警；2025-11-21触发软止损预警；2025-11-21收盘确认结构破坏,-7.61
2025-11-17,5,40.5,002067,景兴纸业,6.1,-2.46,-4.75,-9.67,-9.84,-12.62,0.33,-14.1,完整5日,是,6.05,结构止损退出,3,5.51,-9.13,3.0,6.0,-3.0,-6.0,50.0,,T+3,1.16,-9.09,2025-11-19触发软止损预警；2025-11-20触发软止损预警；2025-11-20收盘确认结构破坏,-12.62
2025-11-18,1,59.3,002564,天沃科技,8.98,-3.67,-5.79,-7.02,-4.57,-1.11,1.67,-7.8,完整5日,是,8.9,结构止损退出,3,8.35,-6.38,3.0,6.0,-3.0,-6.0,50.0,,T+3,0.56,-6.97,2025-11-20触发软止损预警；2025-11-21触发软止损预警；2025-11-21收盘确认结构破坏,-1.11
2025-11-18,2,38.7,601608,中信重工,7.1,-0.14,-2.25,-6.34,-6.9,-7.89,1.83,-8.59,完整5日,是,7.06,T+5收盘退出,5,6.54,-7.57,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.41,-8.07,2025-11-21触发软止损预警；2025-11-24触发软止损预警；2025-11-25触发软止损预警,-7.89
2025-11-19,1,52.8,002094,青岛金王,7.86,-2.16,-7.0,-6.36,-5.98,-5.98,-0.51,-7.76,完整5日,是,7.79,结构止损退出,2,7.31,-6.36,3.0,6.0,-3.0,-6.0,50.0,,T+2,0.39,-6.16,2025-11-21触发软止损预警；2025-11-21收盘确认结构破坏,-5.98
2025-11-19,2,38.4,002342,巨力索具,7.7,-3.12,-7.27,-4.94,-4.81,-6.49,-1.82,-7.66,完整5日,是,7.56,T+5收盘退出,5,7.2,-4.96,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.0,-5.95,2025-11-21触发软止损预警；2025-11-24触发软止损预警；2025-11-25触发软止损预警；2025-11-26触发软止损预警,-6.49
2025-11-20,1,28.1,002307,北新路桥,4.74,9.92,20.89,16.03,21.1,12.45,27.64,2.11,完整5日,是,4.87,强势止盈/清仓,2,5.35,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,17.66,-0.62,2025-11-21盘中达到第一止盈，但T+1不可卖；2025-11-24达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,12.45
2025-11-20,2,27.6,600684,珠江股份,4.68,-4.49,-2.14,-2.35,-2.99,-2.78,0.21,-4.49,完整5日,是,4.61,T+5收盘退出,5,4.55,-1.5,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.74,-3.04,5日内未触发关键退出信号,-2.78
2025-11-21,1,27.8,000700,模塑科技,9.73,2.16,1.95,5.65,6.78,5.76,7.4,-1.03,完整5日,是,9.7,移动止盈退出,2,9.92,2.43,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,4.74,-0.72,2025-11-24盘中达到第一止盈，但T+1不可卖；2025-11-25达到第一止盈：卖出50%；2025-11-25从峰值回撤约2.2%后退出,5.76
2025-11-21,2,15.0,002062,宏润建设,9.68,-1.24,-1.03,0.21,0.41,6.51,7.33,-2.48,完整5日,是,9.6,移动止盈退出,2,9.58,1.2,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,3.54,-1.67,2025-11-25达到第一止盈：卖出50%；2025-11-25从峰值回撤约2.2%后退出,6.51
2025-11-24,1,43.1,002181,粤传媒,9.15,1.75,1.2,1.2,3.39,3.72,5.46,-0.66,完整5日,是,9.15,移动止盈退出,2,9.26,1.9,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,3.5,-0.66,2025-11-26达到第一止盈：卖出50%；2025-11-26从峰值回撤约2.2%后退出,3.72
2025-11-24,2,41.4,002565,顺灏股份,7.25,3.17,2.07,0.69,10.76,21.79,21.79,-4.28,完整5日,是,7.3,移动止盈退出,2,7.4,1.98,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,11.51,-4.93,2025-11-25盘中达到第一止盈，但T+1不可卖；2025-11-26达到第一止盈：卖出50%；2025-11-26从峰值回撤约3.5%后退出,21.79
2025-11-24,3,31.0,002297,博云新材,9.04,1.33,-1.66,-0.55,1.55,7.74,11.73,-2.43,完整5日,是,9.02,移动止盈退出,2,8.89,0.58,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,3.1,-1.66,2025-11-26达到第一止盈：卖出50%；2025-11-26从峰值回撤约2.2%后退出,7.74
2025-11-24,4,29.4,002177,御银股份,6.8,1.18,-0.59,-1.62,-0.88,-0.74,1.76,-2.65,完整5日,是,6.8,T+5收盘退出,5,6.75,-0.94,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.76,-2.65,5日内未触发关键退出信号,-0.74
2025-11-24,5,29.1,600590,泰豪科技,8.99,-0.11,-1.78,-2.89,-0.67,0.0,0.89,-3.0,完整5日,是,8.95,T+5收盘退出,5,8.99,0.25,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.34,-2.57,5日内未触发关键退出信号,0.0
2025-11-25,1,43.4,002678,珠江钢琴,5.21,0.58,-0.77,0.19,-0.77,-0.38,2.5,-2.69,完整5日,是,5.2,T+5收盘退出,5,5.19,-0.39,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.69,-2.5,5日内未触发关键退出信号,-0.38
2025-11-25,2,39.7,002564,天沃科技,8.88,2.7,1.24,3.04,-0.34,-0.56,4.62,-2.36,完整5日,是,8.87,移动止盈退出,4,8.85,1.19,3.0,6.0,-3.0,-6.0,50.0,T+3,T+4,4.74,-1.35,2025-11-26盘中达到第一止盈，但T+1不可卖；2025-11-28达到第一止盈：卖出50%；2025-12-01从峰值回撤约2.2%后退出,-0.56
2025-11-25,3,29.8,603335,迪生力,6.11,1.8,1.8,2.62,2.78,2.62,4.91,-0.65,完整5日,是,6.11,移动止盈退出,2,6.22,2.2,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,4.58,-0.65,2025-11-26盘中达到第一止盈，但T+1不可卖；2025-11-27达到第一止盈：卖出50%；2025-11-27从峰值回撤约2.2%后退出,2.62
2025-11-25,4,28.8,603601,再升科技,4.69,2.77,1.49,7.89,11.51,11.94,14.71,-1.49,完整5日,是,4.7,强势止盈/清仓,3,4.98,4.3,3.0,6.0,-3.0,-6.0,50.0,T+3,T+3,8.94,-1.7,2025-11-26盘中达到第一止盈，但T+1不可卖；2025-11-28达到第一止盈：卖出50%；达到第二止盈,11.94
2025-11-26,1,37.6,600172,黄河旋风,6.45,-4.19,-3.1,-1.86,-4.65,4.96,4.96,-5.43,完整5日,是,6.34,强势止盈/清仓,5,6.72,4.3,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,6.78,-3.79,2025-11-28触发软止损预警；2025-12-02触发软止损预警；2025-12-03达到第一止盈：卖出50%；达到第二止盈,4.96
2025-11-26,2,37.1,600800,渤海化学,4.06,-0.25,1.23,3.2,5.91,6.16,9.85,-1.97,完整5日,是,4.11,移动止盈退出,4,4.3,3.61,3.0,6.0,-3.0,-6.0,50.0,T+3,T+4,8.52,-3.16,2025-12-01达到第一止盈：卖出50%；2025-12-02从峰值回撤约3.5%后退出,6.16
2025-11-26,3,29.8,002769,普路通,9.83,9.97,13.43,15.26,19.63,31.64,31.64,-0.31,完整5日,是,9.8,移动止盈退出,2,11.15,8.19,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,18.47,0.0,2025-11-27盘中达到第一止盈，但T+1不可卖；2025-11-28达到第一止盈：卖出50%；2025-11-28从峰值回撤约3.5%后退出,31.64
2025-11-26,4,29.5,000670,盈方微,7.65,-1.18,-0.65,1.96,0.52,-1.83,2.35,-2.09,完整5日,是,7.6,移动止盈退出,5,7.51,0.71,3.0,6.0,-3.0,-6.0,50.0,T+3,T+5,3.03,-1.45,2025-12-01达到第一止盈：卖出50%；2025-12-03从峰值回撤约2.2%后退出,-1.83
2025-11-26,5,26.0,002640,跨境通,4.63,0.0,0.43,0.65,-1.08,-4.1,1.3,-4.54,完整5日,是,4.6,T+5收盘退出,5,4.44,-3.68,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.96,-3.91,2025-12-03触发软止损预警,-4.1
2025-11-27,1,45.9,600232,金鹰股份,7.2,-0.56,-0.69,-0.56,-1.53,-1.53,1.67,-3.06,完整5日,是,7.15,T+5收盘退出,5,7.09,-1.04,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.38,-2.38,5日内未触发关键退出信号,-1.53
2025-11-27,2,33.4,002256,兆新股份,3.46,0.58,0.87,-0.58,-2.02,-4.34,3.76,-4.62,完整5日,是,3.44,移动止盈退出,2,3.49,2.03,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,4.36,-0.87,2025-12-01达到第一止盈：卖出50%；2025-12-01从峰值回撤约2.2%后退出,-4.34
2025-11-27,3,33.3,600604,市北高新,5.96,1.51,2.01,2.52,-0.67,-1.34,4.53,-3.19,完整5日,是,6.0,移动止盈退出,4,5.92,0.63,3.0,6.0,-3.0,-6.0,50.0,T+2,T+4,3.83,-2.83,2025-12-01达到第一止盈：卖出50%；2025-12-03从峰值回撤约2.2%后退出,-1.34
2025-11-27,4,31.6,603101,汇嘉时代,9.63,1.45,1.25,1.25,-0.93,-3.22,2.7,-3.32,完整5日,是,9.6,移动止盈退出,4,9.54,0.99,3.0,6.0,-3.0,-6.0,50.0,T+2,T+4,3.02,-1.67,2025-12-01达到第一止盈：卖出50%；2025-12-03从峰值回撤约2.2%后退出,-3.22
2025-11-27,5,31.4,002492,恒基达鑫,7.94,1.01,1.76,-0.88,-2.14,-4.41,3.02,-4.79,完整5日,是,7.94,移动止盈退出,3,7.87,0.86,3.0,6.0,-3.0,-6.0,50.0,T+3,T+3,3.02,-1.39,2025-12-02达到第一止盈：卖出50%；2025-12-02从峰值回撤约2.2%后退出,-4.41
2025-11-28,1,63.9,000514,渝开发,5.47,-0.73,-1.1,-0.18,-3.11,0.0,5.85,-3.84,完整5日,是,5.41,移动止盈退出,3,5.46,1.76,3.0,6.0,-3.0,-6.0,50.0,T+3,T+3,7.02,-0.92,2025-12-03达到第一止盈：卖出50%；2025-12-03从峰值回撤约2.8%后退出,0.0
2025-11-28,2,49.3,002181,粤传媒,9.46,0.32,-1.16,-3.07,-5.5,-5.07,2.01,-6.87,完整5日,是,9.41,T+5收盘退出,5,8.98,-4.77,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.55,-6.38,2025-12-04触发软止损预警；2025-12-05触发软止损预警,-5.07
2025-11-28,3,46.5,601022,宁波远洋,9.33,0.0,-1.5,-1.71,-2.68,-1.82,0.32,-3.86,完整5日,是,9.27,T+5收盘退出,5,9.16,-1.39,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.97,-3.24,2025-12-05触发软止损预警,-1.82
2025-11-28,4,46.3,601956,东贝集团,7.19,-0.28,-0.97,-0.83,-1.25,-0.42,0.7,-2.36,完整5日,是,7.16,T+5收盘退出,5,7.16,-0.2,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.12,-1.96,5日内未触发关键退出信号,-0.42
2025-11-28,5,45.4,601212,白银有色,4.92,7.11,4.67,4.67,1.63,4.88,9.96,-0.41,完整5日,是,5.29,T+5收盘退出,5,5.16,-2.66,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.27,-7.37,2025-12-02触发软止损预警；2025-12-04触发软止损预警；2025-12-05触发软止损预警,4.88
2025-12-01,1,66.3,002426,胜利精密,3.66,0.27,-1.64,-3.83,-0.82,2.46,3.01,-5.19,完整5日,是,3.67,T+5收盘退出,5,3.75,1.98,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.72,-5.45,2025-12-04触发软止损预警；2025-12-05触发软止损预警,2.46
2025-12-01,2,62.9,000565,渝三峡A,7.81,-0.9,-1.41,-2.56,-0.13,-2.56,0.51,-3.2,完整5日,是,7.79,T+5收盘退出,5,7.61,-2.51,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.77,-2.95,5日内未触发关键退出信号,-2.56
2025-12-01,3,55.6,002471,中超控股,4.25,0.47,0.71,-2.35,0.71,3.53,4.71,-2.59,完整5日,是,4.43,T+5收盘退出,5,4.4,-0.88,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.45,-6.55,2025-12-03触发软止损预警；2025-12-04触发软止损预警；2025-12-05触发软止损预警；2025-12-08触发软止损预警,3.53
2025-12-01,4,55.0,002658,雪迪龙,8.67,-1.04,0.58,-0.81,0.69,1.15,2.19,-2.77,完整5日,是,8.67,T+5收盘退出,5,8.77,0.95,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.19,-2.77,5日内未触发关键退出信号,1.15
2025-12-01,5,53.5,600156,华升股份,9.18,-2.4,-4.68,-6.1,-6.21,-6.54,-0.11,-7.41,完整5日,是,9.15,T+5收盘退出,5,8.58,-6.43,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.22,-7.1,2025-12-03触发软止损预警；2025-12-04触发软止损预警；2025-12-05触发软止损预警；2025-12-08触发软止损预警,-6.54
2025-12-02,1,55.0,002593,日上集团,6.15,-0.33,2.28,6.83,7.8,9.59,12.2,-2.28,完整5日,是,6.13,移动止盈退出,2,6.29,2.61,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,7.34,-1.96,2025-12-04达到第一止盈：卖出50%；2025-12-04从峰值回撤约2.8%后退出,9.59
2025-12-02,2,48.1,600403,大有能源,8.36,10.05,-0.6,-2.39,-3.83,-8.25,10.05,-10.05,完整5日,是,8.18,移动止盈退出,2,8.31,2.09,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,12.47,-0.98,2025-12-03盘中达到第一止盈，但T+1不可卖；2025-12-04达到第一止盈：卖出50%；2025-12-04从峰值回撤约3.5%后退出,-8.25
2025-12-02,3,46.4,002790,瑞尔特,9.07,-1.87,-1.87,1.76,8.05,6.17,11.36,-3.75,完整5日,是,9.06,强势止盈/清仓,4,9.95,4.3,3.0,6.0,-3.0,-6.0,50.0,T+4,T+4,11.48,-3.64,2025-12-05触发软止损预警；2025-12-08达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,6.17
2025-12-02,4,45.1,000626,远大控股,8.12,-1.23,-3.08,-1.11,0.0,-0.49,0.62,-3.08,完整5日,是,8.12,T+5收盘退出,5,8.08,-0.69,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.62,-3.08,2025-12-04触发软止损预警,-0.49
2025-12-02,5,43.5,601008,连云港,5.31,-1.51,-2.07,-1.32,-1.32,-1.69,0.0,-3.01,完整5日,是,5.31,T+5收盘退出,5,5.22,-1.89,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.0,-3.01,2025-12-05触发软止损预警,-1.69
2025-12-03,1,43.8,601011,宝泰隆,3.97,-6.05,-5.29,-6.8,-10.08,-10.08,-1.26,-10.83,完整5日,是,3.91,结构止损退出,4,3.57,-8.9,3.0,6.0,-3.0,-6.0,50.0,,T+4,0.26,-9.46,2025-12-05触发软止损预警；2025-12-08触发软止损预警；2025-12-09触发软止损预警；2025-12-09收盘确认结构破坏,-10.08
2025-12-03,2,42.2,600681,百川能源,4.42,-2.04,-3.62,-3.62,-6.79,-6.33,4.98,-7.47,完整5日,是,4.48,结构止损退出,4,4.12,-8.24,3.0,6.0,-3.0,-6.0,50.0,,T+4,3.57,-8.04,2025-12-04盘中达到第一止盈，但T+1不可卖；2025-12-05触发软止损预警；2025-12-08触发软止损预警；2025-12-09触发软止损预警；2025-12-09收盘确认结构破坏,-6.33
2025-12-03,3,41.2,002342,巨力索具,7.35,-2.18,-0.95,1.36,-0.27,-0.95,2.45,-2.99,完整5日,是,7.25,移动止盈退出,4,7.33,1.85,3.0,6.0,-3.0,-6.0,50.0,T+3,T+4,3.86,-1.66,2025-12-08达到第一止盈：卖出50%；2025-12-09从峰值回撤约2.2%后退出,-0.95
2025-12-03,4,40.7,002366,融发核电,7.12,-1.26,2.11,2.39,0.42,0.28,3.51,-2.67,完整5日,是,7.09,移动止盈退出,4,7.15,1.72,3.0,6.0,-3.0,-6.0,50.0,T+2,T+4,3.95,-2.26,2025-12-05达到第一止盈：卖出50%；2025-12-09从峰值回撤约2.2%后退出,0.28
2025-12-03,5,40.1,600617,国新能源,3.47,-2.31,-2.31,-3.46,-5.76,-5.19,2.31,-6.63,完整5日,是,3.47,T+5收盘退出,5,3.29,-5.39,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.31,-6.63,2025-12-05触发软止损预警；2025-12-08触发软止损预警；2025-12-09触发软止损预警；2025-12-10触发软止损预警,-5.19
2025-12-04,1,43.6,002374,中锐股份,3.43,1.46,4.66,5.25,6.41,-2.62,15.74,-2.92,完整5日,是,3.4,强势止盈/清仓,2,3.6,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,8.24,-2.06,2025-12-08达到第一止盈：卖出50%；达到第二止盈,-2.62
2025-12-04,2,41.4,600468,百利电气,6.06,3.96,4.79,3.63,3.14,5.45,6.93,-0.33,完整5日,是,6.06,强势止盈/清仓,2,6.42,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,6.93,-0.33,2025-12-05盘中达到第一止盈，但T+1不可卖；2025-12-08达到第一止盈：卖出50%；达到第二止盈,5.45
2025-12-04,3,39.6,601218,吉鑫科技,5.01,0.6,2.0,-0.4,-0.8,-0.4,2.59,-1.8,完整5日,是,4.97,移动止盈退出,3,4.99,1.5,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,3.42,-1.01,2025-12-08达到第一止盈：卖出50%；2025-12-09从峰值回撤约2.2%后退出,-0.4
2025-12-04,4,36.1,002676,顺威股份,7.83,2.3,2.55,2.55,4.73,1.66,7.54,-1.28,完整5日,是,7.81,强势止盈/清仓,4,8.28,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+4,6.91,-1.02,2025-12-05盘中达到第一止盈，但T+1不可卖；2025-12-08达到第一止盈：卖出50%；达到第二止盈,1.66
2025-12-04,5,32.8,600192,长城电工,8.8,2.73,2.73,2.16,1.59,1.02,4.89,-0.68,完整5日,是,8.8,移动止盈退出,5,8.89,1.81,3.0,6.0,-3.0,-6.0,50.0,T+2,T+5,4.89,-0.68,2025-12-08达到第一止盈：卖出50%；2025-12-11从峰值回撤约2.2%后退出,1.02
2025-12-05,1,59.1,002286,保龄宝,9.22,-1.19,-1.63,-1.63,-5.21,-4.88,0.43,-5.86,完整5日,是,9.23,T+5收盘退出,5,8.77,-5.18,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.33,-5.96,2025-12-11触发软止损预警；2025-12-12触发软止损预警,-4.88
2025-12-05,2,56.9,601279,英利汽车,4.73,1.48,11.63,9.94,6.34,3.59,17.34,-0.85,完整5日,是,4.74,强势止盈/清仓,2,5.2,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,11.39,-1.05,2025-12-09达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,3.59
2025-12-05,3,52.6,603618,杭电股份,8.02,-0.12,0.12,-0.75,-2.37,0.0,1.62,-2.37,完整5日,是,8.0,T+5收盘退出,5,8.02,0.05,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.88,-2.12,5日内未触发关键退出信号,0.0
2025-12-05,4,52.4,002537,海联金汇,8.04,1.24,0.0,0.62,-1.24,-1.0,2.49,-1.49,完整5日,是,8.04,T+5收盘退出,5,7.96,-1.2,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.49,-1.49,5日内未触发关键退出信号,-1.0
2025-12-05,5,51.9,600744,华银电力,6.05,0.17,0.5,1.16,-0.17,3.8,3.97,-0.5,完整5日,是,6.05,首止盈后T+5退出,5,6.28,3.2,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,3.97,-0.5,2025-12-12达到第一止盈：卖出50%,3.8
2025-12-08,1,63.1,600232,金鹰股份,7.3,-0.82,-3.84,-6.44,-3.7,5.89,5.89,-8.77,完整5日,是,7.33,结构止损退出,3,6.83,-7.02,3.0,6.0,-3.0,-6.0,50.0,,T+3,0.14,-7.09,2025-12-10触发软止损预警；2025-12-11触发软止损预警；2025-12-11收盘确认结构破坏,5.89
2025-12-08,2,49.5,002370,亚太药业,7.53,4.65,0.13,-1.33,-3.85,-5.05,9.56,-5.31,完整5日,是,7.6,移动止盈退出,3,7.43,0.18,3.0,6.0,-3.0,-6.0,50.0,T+3,T+3,8.55,-2.5,2025-12-09盘中达到第一止盈，但T+1不可卖；2025-12-11达到第一止盈：卖出50%；2025-12-11从峰值回撤约3.5%后退出,-5.05
