推荐日,推荐排名,推荐度,代码,名称,推荐日收盘,T+1涨跌%,T+2累计%,T+3累计%,T+4累计%,T+5累计%,T+6累计%,5日最高涨幅%,5日最低涨幅%,6日最高涨幅%,6日最低涨幅%,首次≥3%,首次≥5%,首次≥8%,6日内涨停,6日涨停次数,6日内跌停,6日跌停次数,买入后6日最高涨幅%,买入后6日最低涨幅%,买入后首次≥8%,6日结果,T+1开盘买入,买入价,交易结果,持有交易日,卖出价,净收益%,第一止盈%,第二止盈%,软止损%,硬止损%,首止盈卖出仓位%,首次止盈日,最终清仓日,最高浮盈%,最大浮亏%,交易备注,原T+5收盘%
2026-04-16,1,74.5,600167,联美控股,6.67,-1.2,1.8,2.4,0.15,1.2,0.0,9.3,-1.65,9.3,-1.65,T+2,T+3,T+3,否,0.0,否,0.0,9.95,-1.06,T+3,完整6日,是,6.63,移动止盈退出,2,6.79,2.51,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,5.43,-1.06,2026-04-20达到第一止盈：卖出50%；2026-04-20从峰值回撤约2.8%后退出,1.2
2026-04-16,2,68.3,600468,百利电气,8.0,-0.75,2.37,0.63,1.88,1.25,-2.88,3.75,-2.12,3.75,-3.12,T+5,,,否,0.0,否,0.0,4.27,-2.64,,完整6日,是,7.96,移动止盈退出,5,8.1,2.18,3.0,6.0,-3.0,-6.0,50.0,T+2,T+5,4.27,-1.63,2026-04-20达到第一止盈：卖出50%；2026-04-23从峰值回撤约2.2%后退出,1.25
2026-04-16,3,65.7,000545,金浦钛业,3.04,0.0,1.32,-0.99,-0.99,-4.28,-4.28,1.64,-5.59,1.64,-6.91,,,,否,0.0,否,0.0,1.64,-6.91,,完整6日,是,3.04,T+6收盘退出,5,2.91,-4.48,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.64,-5.59,2026-04-23触发软止损预警,-4.28
2026-04-16,4,61.9,600868,梅雁吉祥,3.46,-1.73,0.0,0.58,0.0,3.18,-1.73,4.34,-4.62,4.34,-4.62,T+5,,,否,0.0,否,0.0,4.94,-4.07,,完整6日,是,3.44,首止盈后T+6退出,5,3.57,3.19,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,4.94,-4.07,2026-04-23达到第一止盈：卖出50%,3.18
2026-04-16,5,58.7,600996,贵广网络,9.44,-0.42,-3.81,-8.16,-8.26,-9.11,-11.23,4.13,-10.59,4.13,-11.76,T+1,,,否,0.0,否,0.0,0.31,-15.0,,完整6日,是,9.8,结构止损退出,3,8.67,-11.73,3.0,6.0,-3.0,-6.0,50.0,,T+3,0.31,-12.45,2026-04-20触发软止损预警；2026-04-21触发软止损预警；2026-04-21收盘确认结构破坏,-9.11
2026-04-17,1,50.4,601868,中国能建,2.91,1.03,3.09,2.41,2.75,-0.34,-2.41,5.5,-1.37,5.5,-2.75,T+2,T+4,,否,0.0,否,0.0,5.14,-3.08,,完整6日,是,2.92,移动止盈退出,5,2.9,0.96,3.0,6.0,-3.0,-6.0,50.0,T+2,T+5,5.14,-1.71,2026-04-21达到第一止盈：卖出50%；2026-04-24从峰值回撤约2.8%后退出,-0.34
2026-04-17,2,48.3,600408,安泰集团,3.13,1.28,1.92,0.96,0.64,0.32,2.88,6.71,-1.28,6.71,-3.51,T+5,T+5,,否,0.0,否,0.0,6.71,-3.51,,完整6日,是,3.13,移动止盈退出,5,3.14,1.46,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,6.71,-1.28,2026-04-24达到第一止盈：卖出50%；2026-04-24从峰值回撤约2.8%后退出,0.32
2026-04-17,3,47.4,600751,海航科技,3.84,1.04,-1.04,-1.82,-4.43,-4.43,-4.17,2.34,-6.51,2.34,-6.51,,,,否,0.0,否,0.0,2.61,-6.27,,完整6日,是,3.83,T+6收盘退出,5,3.67,-4.38,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.61,-6.27,2026-04-23触发软止损预警；2026-04-24触发软止损预警,-4.43
2026-04-17,4,42.1,600800,渤海化学,4.62,9.96,8.87,6.49,5.19,-0.87,-0.65,12.77,-1.73,12.77,-3.46,T+1,T+1,T+1,是,1.0,否,0.0,13.02,-3.25,T+1,完整6日,是,4.61,强势止盈/清仓,2,5.06,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,13.02,-0.65,2026-04-20盘中达到第一止盈，但T+1不可卖；2026-04-21达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,-0.87
2026-04-17,5,35.6,002355,兴民智通,6.2,-0.48,-3.55,-2.26,-3.23,-4.68,-3.87,0.32,-5.48,0.32,-6.94,,,,否,0.0,否,0.0,0.32,-6.94,,完整6日,是,6.2,T+6收盘退出,5,5.91,-4.88,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.32,-5.48,2026-04-21触发软止损预警；2026-04-22触发软止损预警；2026-04-23触发软止损预警；2026-04-24触发软止损预警,-4.68
2026-04-20,1,59.3,002218,拓日新能,5.65,2.65,-1.06,-5.31,-7.43,-8.14,1.06,4.07,-9.56,4.07,-9.56,T+1,,,是,1.0,否,0.0,4.07,-9.56,,完整6日,是,5.65,结构止损退出,4,5.23,-7.63,3.0,6.0,-3.0,-6.0,50.0,,T+4,4.07,-8.32,2026-04-21盘中达到第一止盈，但T+1不可卖；2026-04-23触发软止损预警；2026-04-24触发软止损预警；2026-04-24收盘确认结构破坏,-8.14
2026-04-20,2,56.2,000601,韶能股份,6.84,3.95,4.39,9.8,0.29,1.17,-0.88,11.55,-3.51,11.55,-3.51,T+1,T+1,T+1,否,0.0,否,0.0,11.22,-3.79,T+1,完整6日,是,6.86,移动止盈退出,2,7.14,3.34,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,8.31,-3.79,2026-04-21盘中达到第一止盈，但T+1不可卖；2026-04-22达到第一止盈：卖出50%；2026-04-22从峰值回撤约3.5%后退出,1.17
2026-04-20,3,56.2,000509,华塑控股,3.65,-2.19,-1.64,-3.84,-4.38,-3.29,-3.84,0.0,-6.85,0.0,-6.85,,,,否,0.0,否,0.0,0.0,-6.85,,完整6日,是,3.65,T+6收盘退出,5,3.53,-3.49,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.0,-6.85,2026-04-22触发软止损预警；2026-04-23触发软止损预警；2026-04-24触发软止损预警；2026-04-27触发软止损预警,-3.29
2026-04-20,4,55.3,600108,亚盛集团,4.59,-0.65,-4.36,-5.88,-6.97,-7.84,-8.93,1.74,-9.15,1.74,-9.8,,,,否,0.0,否,0.0,1.97,-9.61,,完整6日,是,4.58,T+6收盘退出,5,4.23,-7.84,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.97,-8.95,2026-04-22触发软止损预警；2026-04-23触发软止损预警；2026-04-24触发软止损预警；2026-04-27触发软止损预警,-7.84
2026-04-20,5,54.6,601669,中国电建,5.8,2.24,1.21,2.41,-0.34,-2.07,-3.1,3.28,-2.07,3.28,-3.79,T+3,,,否,0.0,否,0.0,3.28,-3.79,,完整6日,是,5.8,移动止盈退出,4,5.78,1.13,3.0,6.0,-3.0,-6.0,50.0,T+3,T+4,3.28,-1.03,2026-04-23达到第一止盈：卖出50%；2026-04-24从峰值回撤约2.2%后退出,-2.07
2026-04-21,1,72.0,600698,湖南天雁,7.31,-1.23,-2.19,-3.69,0.14,-0.96,-0.68,0.96,-3.97,0.96,-3.97,,,,否,0.0,否,0.0,2.07,-2.9,,完整6日,是,7.23,T+6收盘退出,5,7.24,-0.06,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.07,-2.9,5日内未触发关键退出信号,-0.96
2026-04-21,2,57.7,601016,节能风电,4.17,-2.4,7.43,7.43,11.51,13.43,9.35,16.31,-2.88,16.31,-2.88,T+2,T+2,T+3,是,1.0,否,0.0,18.29,-1.22,T+2,完整6日,是,4.1,强势止盈/清仓,2,4.35,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,9.27,-1.22,2026-04-23达到第一止盈：卖出50%；达到第二止盈,13.43
2026-04-21,3,57.5,600691,潞化科技,3.18,0.94,2.2,6.29,2.2,3.46,6.29,10.38,-1.57,10.38,-1.57,T+2,T+3,T+3,否,0.0,否,0.0,10.38,-1.57,T+3,完整6日,是,3.18,移动止盈退出,3,3.38,4.44,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,10.38,-1.57,2026-04-23达到第一止盈：卖出50%；2026-04-24从峰值回撤约3.5%后退出,3.46
2026-04-21,4,56.6,601015,陕西黑猫,4.0,-0.25,1.75,-0.5,0.0,0.75,2.25,3.5,-7.0,3.5,-7.0,T+3,,,否,0.0,否,0.0,4.55,-6.06,,完整6日,是,3.96,移动止盈退出,3,3.98,1.55,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,4.55,-1.26,2026-04-23达到第一止盈：卖出50%；2026-04-24从峰值回撤约2.2%后退出,0.75
2026-04-21,5,56.2,600792,云煤能源,4.02,2.49,4.98,4.23,7.71,8.21,11.94,8.96,-1.49,12.94,-1.49,T+2,T+3,T+3,否,0.0,否,0.0,14.07,-0.5,T+3,完整6日,是,3.98,强势止盈/清仓,2,4.22,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,6.03,-0.5,2026-04-22盘中达到第一止盈，但T+1不可卖；2026-04-23达到第一止盈：卖出50%；达到第二止盈,8.21
2026-04-22,1,59.1,600227,赤天化,3.56,3.37,11.24,3.37,13.76,18.26,14.89,22.19,-3.93,22.19,-3.93,T+1,T+1,T+1,是,1.0,否,0.0,22.19,-3.93,T+1,完整6日,是,3.56,强势止盈/清仓,2,3.91,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,13.76,-3.93,2026-04-23盘中达到第一止盈，但T+1不可卖；2026-04-24达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,18.26
2026-04-22,2,50.0,600758,辽宁能源,3.98,4.02,0.0,2.76,3.02,2.26,0.0,4.77,-2.01,4.77,-2.01,T+1,,,否,0.0,否,0.0,5.84,-1.02,,完整6日,是,3.94,移动止盈退出,2,3.98,1.81,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,5.84,-1.02,2026-04-23盘中达到第一止盈，但T+1不可卖；2026-04-24达到第一止盈：卖出50%；2026-04-24从峰值回撤约2.8%后退出,2.26
2026-04-22,3,45.8,600684,珠江股份,4.64,0.0,-0.86,-0.86,-3.02,-0.86,-3.66,1.29,-3.45,1.29,-4.31,,,,否,0.0,否,0.0,1.73,-3.9,,完整6日,是,4.62,T+6收盘退出,5,4.6,-0.63,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.73,-3.03,2026-04-28触发软止损预警；2026-04-29触发软止损预警,-0.86
2026-04-22,4,44.5,000720,新能泰山,5.03,-3.18,-6.96,-8.15,-10.34,-8.35,-9.74,1.19,-11.93,1.19,-11.93,,,,否,0.0,否,0.0,2.0,-11.22,,完整6日,是,4.99,结构止损退出,2,4.68,-6.41,3.0,6.0,-3.0,-6.0,50.0,,T+2,2.0,-6.61,2026-04-24触发软止损预警；2026-04-24收盘确认结构破坏,-8.35
2026-04-22,5,43.3,600726,华电能源,4.79,10.02,21.09,33.19,46.56,48.23,37.58,59.29,1.25,59.29,1.25,T+1,T+1,T+1,是,4.0,否,0.0,57.32,0.0,T+1,完整6日,是,4.85,强势止盈/清仓,2,5.33,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,19.59,0.0,2026-04-23盘中达到第一止盈，但T+1不可卖；2026-04-24达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,48.23
2026-04-23,1,56.3,600617,国新能源,3.33,-0.3,1.5,3.9,4.8,7.81,8.11,9.61,-2.1,9.61,-2.1,T+3,T+4,T+5,否,0.0,否,0.0,8.96,-2.69,T+5,完整6日,是,3.35,强势止盈/清仓,5,3.55,4.3,3.0,6.0,-3.0,-6.0,50.0,T+3,T+5,8.96,-2.69,2026-04-28达到第一止盈：卖出50%；达到第二止盈,7.81
2026-04-23,2,55.7,002445,中南文化,3.49,1.72,8.6,6.59,9.46,4.3,6.3,13.18,-1.72,13.18,-1.72,T+1,T+2,T+2,否,0.0,否,0.0,14.16,-0.87,T+2,完整6日,是,3.46,强势止盈/清仓,2,3.8,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,12.72,-0.87,2026-04-24盘中达到第一止盈，但T+1不可卖；2026-04-27达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,4.3
2026-04-23,3,52.1,600939,重庆建工,2.85,-1.05,-0.7,0.7,4.21,7.02,8.42,8.07,-3.16,9.82,-3.16,T+4,T+5,T+5,否,0.0,否,0.0,10.21,-2.82,T+5,完整6日,是,2.84,强势止盈/清仓,5,3.01,4.3,3.0,6.0,-3.0,-6.0,50.0,T+4,T+5,8.45,-2.82,2026-04-29达到第一止盈：卖出50%；达到第二止盈,7.02
2026-04-23,4,50.9,603421,鼎信通讯,8.3,-2.29,-0.72,-1.81,0.48,-1.33,0.84,1.81,-5.66,1.81,-5.66,,,,否,0.0,否,0.0,3.55,-4.04,,完整6日,是,8.16,移动止盈退出,5,8.19,1.48,3.0,6.0,-3.0,-6.0,50.0,T+4,T+5,3.55,-4.04,2026-04-27触发软止损预警；2026-04-29达到第一止盈：卖出50%；2026-04-30从峰值回撤约2.2%后退出,-1.33
2026-04-23,5,49.7,600681,百川能源,4.04,-0.99,-0.99,0.25,0.99,0.5,1.24,1.49,-1.73,1.98,-1.73,,,,否,0.0,否,0.0,1.98,-1.73,,完整6日,是,4.04,T+6收盘退出,5,4.06,0.3,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.49,-1.73,5日内未触发关键退出信号,0.5
2026-04-24,1,51.5,600798,宁波海运,3.57,0.56,-0.28,1.68,1.68,3.08,3.92,3.08,-0.84,4.76,-0.84,T+5,,,否,0.0,否,0.0,5.06,-0.56,,完整6日,是,3.56,首止盈后T+6退出,5,3.68,2.99,3.0,6.0,-3.0,-6.0,50.0,T+4,T+5,3.37,-0.56,2026-04-30达到第一止盈：卖出50%,3.08
2026-04-24,2,51.5,000516,国际医学,4.68,-1.5,-1.07,-0.85,-1.71,-1.71,-1.07,0.43,-2.56,0.43,-2.56,,,,否,0.0,否,0.0,1.08,-1.94,,完整6日,是,4.65,T+6收盘退出,5,4.6,-1.28,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.08,-1.94,5日内未触发关键退出信号,-1.71
2026-04-24,3,50.6,600844,金煤科技,3.53,0.0,-1.13,1.42,5.67,7.08,2.55,8.78,-6.52,8.78,-6.52,T+4,T+4,T+4,否,0.0,否,0.0,10.66,-4.9,T+4,完整6日,是,3.47,强势止盈/清仓,4,3.81,4.3,3.0,6.0,-3.0,-6.0,50.0,T+3,T+4,10.66,-4.9,2026-04-29达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,7.08
2026-04-24,4,48.9,600121,郑州煤电,4.17,-0.48,0.72,2.88,1.92,3.12,0.0,4.32,-6.71,4.32,-6.71,T+3,,,否,0.0,否,0.0,8.75,-2.75,T+3,完整6日,是,4.0,强势止盈/清仓,3,4.24,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,8.25,-2.75,2026-04-27盘中达到第一止盈，但T+1不可卖；2026-04-28达到第一止盈：卖出50%；达到第二止盈,3.12
2026-04-24,5,45.9,000813,德展健康,3.4,4.12,5.29,6.47,7.06,9.41,10.59,10.88,-2.94,11.76,-2.94,T+1,T+1,T+4,否,0.0,否,0.0,13.43,-1.49,T+2,完整6日,是,3.35,强势止盈/清仓,2,3.55,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,8.06,-1.49,2026-04-27盘中达到第一止盈，但T+1不可卖；2026-04-28达到第一止盈：卖出50%；达到第二止盈,9.41
2026-04-27,1,62.8,600802,福建水泥,5.56,0.0,0.9,1.8,3.42,3.06,5.76,5.04,-1.8,5.76,-1.8,T+4,T+4,,否,0.0,否,0.0,6.14,-1.44,,完整6日,是,5.54,首止盈后T+6退出,5,5.73,3.01,3.0,6.0,-3.0,-6.0,50.0,T+4,T+5,5.42,-1.44,2026-05-06达到第一止盈：卖出50%,3.06
2026-04-27,2,61.3,603023,威帝股份,4.47,-1.79,0.89,1.79,4.25,4.03,5.37,5.59,-2.91,5.82,-2.91,T+4,T+4,,否,0.0,否,0.0,7.26,-1.59,,完整6日,是,4.41,强势止盈/清仓,4,4.67,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+4,6.58,-1.59,2026-04-29达到第一止盈：卖出50%；达到第二止盈,4.03
2026-04-27,3,58.2,002072,凯瑞德,7.63,-1.7,-2.75,-4.59,-4.19,-3.67,-6.29,1.7,-6.68,1.7,-6.68,,,,否,0.0,否,0.0,1.7,-6.68,,完整6日,是,7.63,T+6收盘退出,5,7.35,-3.87,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.7,-6.68,2026-04-29触发软止损预警；2026-04-30触发软止损预警；2026-05-06触发软止损预警；2026-05-07触发软止损预警,-3.67
2026-04-27,4,56.7,600698,湖南天雁,7.32,-1.09,-0.82,-0.14,0.68,1.37,3.96,1.64,-2.05,4.1,-2.05,T+6,,,否,0.0,否,0.0,4.96,-1.24,,完整6日,是,7.26,T+6收盘退出,5,7.42,2.0,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.48,-1.24,5日内未触发关键退出信号,1.37
2026-04-27,5,53.1,002873,新天药业,9.59,0.94,2.4,5.32,4.28,3.75,5.01,5.74,-0.1,5.74,-0.1,T+2,T+3,,否,0.0,否,0.0,5.74,-0.1,,完整6日,是,9.59,首止盈后T+6退出,5,9.95,3.18,3.0,6.0,-3.0,-6.0,50.0,T+2,T+5,5.74,-0.1,2026-04-29达到第一止盈：卖出50%,3.75
2026-04-28,1,37.8,601011,宝泰隆,3.11,1.93,0.96,1.61,-2.25,-1.61,-2.25,2.89,-2.57,2.89,-2.89,,,,否,0.0,否,0.0,3.23,-2.58,,完整6日,是,3.1,移动止盈退出,4,3.04,0.33,3.0,6.0,-3.0,-6.0,50.0,T+2,T+4,3.23,-2.26,2026-04-30达到第一止盈：卖出50%；2026-05-07从峰值回撤约2.2%后退出,-1.61
2026-04-28,2,36.3,002054,德美化工,8.11,1.36,6.41,8.26,6.91,6.41,9.99,9.0,-1.23,9.99,-1.23,T+2,T+2,T+2,否,0.0,否,0.0,10.67,-0.62,T+2,完整6日,是,8.06,强势止盈/清仓,2,8.54,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,9.18,-0.62,2026-04-30达到第一止盈：卖出50%；达到第二止盈,6.41
2026-04-28,3,29.2,600620,天宸股份,6.04,1.49,-8.61,-9.6,-7.78,-7.12,-6.46,2.48,-10.6,2.48,-10.6,,,,否,0.0,是,1.0,2.15,-10.89,,完整6日,是,6.06,结构止损退出,2,5.52,-9.11,3.0,6.0,-3.0,-6.0,50.0,,T+2,2.15,-8.91,2026-04-30触发软止损预警；2026-04-30收盘确认结构破坏,-7.12
2026-04-29,1,58.6,000617,中油资本,9.49,-0.53,-0.11,-1.16,-1.48,-1.69,-3.16,0.53,-2.42,0.53,-3.79,,,,否,0.0,否,0.0,0.53,-3.79,,完整6日,是,9.49,T+6收盘退出,5,9.33,-1.89,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.53,-2.42,5日内未触发关键退出信号,-1.69
2026-04-29,2,58.3,002329,皇氏集团,4.12,6.8,5.34,6.31,7.04,10.19,11.89,14.08,0.0,14.08,0.0,T+1,T+1,T+1,否,0.0,否,0.0,13.25,-0.72,T+2,完整6日,是,4.15,移动止盈退出,2,4.34,3.59,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,9.16,-0.72,2026-04-30盘中达到第一止盈，但T+1不可卖；2026-05-06达到第一止盈：卖出50%；2026-05-06从峰值回撤约3.5%后退出,10.19
2026-04-29,3,53.6,002355,兴民智通,5.94,1.01,11.11,11.11,12.46,11.28,10.1,13.13,-1.01,13.47,-1.01,T+2,T+2,T+2,是,1.0,否,0.0,13.66,-0.84,T+2,完整6日,是,5.93,强势止盈/清仓,2,6.51,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,11.3,-0.84,2026-05-06达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,11.28
2026-04-29,4,53.4,600651,飞乐音响,6.61,4.24,3.93,6.96,8.62,10.89,9.08,11.95,0.3,14.67,0.3,T+1,T+1,T+3,否,0.0,否,0.0,14.16,-0.15,T+3,完整6日,是,6.64,强势止盈/清仓,3,7.04,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,9.04,-0.15,2026-04-30盘中达到第一止盈，但T+1不可卖；2026-05-06达到第一止盈：卖出50%；达到第二止盈,10.89
2026-04-29,5,53.2,600266,城建发展,4.87,5.54,8.01,7.39,8.42,10.27,9.03,12.11,2.87,12.11,2.87,T+1,T+1,T+2,否,0.0,否,0.0,7.91,-0.99,,完整6日,是,5.06,强势止盈/清仓,5,5.36,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+5,7.91,-0.99,2026-04-30盘中达到第一止盈，但T+1不可卖；2026-05-06达到第一止盈：卖出50%；达到第二止盈,10.27
2026-04-30,1,59.2,600743,华远控股,2.47,2.83,5.26,12.55,8.91,9.72,8.1,15.79,-1.62,15.79,-1.62,T+1,T+2,T+3,否,0.0,否,0.0,16.26,-1.22,T+3,完整6日,是,2.46,强势止盈/清仓,3,2.7,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,16.26,-1.22,2026-05-06盘中达到第一止盈，但T+1不可卖；2026-05-07达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,9.72
2026-04-30,2,58.6,000509,华塑控股,3.59,-0.56,9.47,12.53,10.31,8.08,9.19,17.83,-1.11,17.83,-1.11,T+2,T+2,T+2,是,1.0,否,0.0,17.17,-1.66,T+2,完整6日,是,3.61,强势止盈/清仓,2,3.83,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,8.86,-1.66,2026-05-07达到第一止盈：卖出50%；达到第二止盈,8.08
2026-04-30,3,57.9,600172,黄河旋风,8.43,4.03,4.86,5.46,16.01,27.64,40.45,27.64,0.47,40.45,0.47,T+1,T+1,T+4,是,3.0,否,0.0,37.83,-1.4,T+4,完整6日,是,8.59,强势止盈/清仓,4,9.43,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+4,13.85,-1.4,2026-05-06盘中达到第一止盈，但T+1不可卖；2026-05-07达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,27.64
2026-04-30,4,56.3,002314,南山控股,2.52,1.19,-1.59,-0.4,0.4,-1.19,-3.17,1.59,-2.38,1.59,-3.57,,,,否,0.0,否,0.0,1.59,-3.57,,完整6日,是,2.52,T+6收盘退出,5,2.49,-1.39,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.59,-2.38,5日内未触发关键退出信号,-1.19
2026-04-30,5,54.2,000796,凯撒旅业,5.21,-3.26,-4.61,-3.65,-6.33,-6.53,-6.72,-0.77,-6.72,-0.77,-9.21,,,,否,0.0,否,0.0,0.39,-8.16,,完整6日,是,5.15,T+6收盘退出,5,4.87,-5.64,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.39,-5.63,2026-05-07触发软止损预警；2026-05-08触发软止损预警；2026-05-11触发软止损预警；2026-05-12触发软止损预警,-6.53
2026-05-06,1,77.2,600829,人民同泰,9.85,-0.41,-0.3,1.73,0.1,-0.91,-3.86,2.44,-1.32,2.44,-3.96,,,,否,0.0,否,0.0,2.54,-3.86,,完整6日,是,9.84,T+6收盘退出,5,9.76,-1.01,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.54,-1.22,5日内未触发关键退出信号,-0.91
2026-05-06,2,74.2,600232,金鹰股份,8.65,0.58,1.27,4.62,0.69,2.43,2.66,5.78,-2.43,5.78,-2.43,T+3,T+4,,否,0.0,否,0.0,6.03,-2.2,,完整6日,是,8.63,移动止盈退出,4,8.71,1.76,3.0,6.0,-3.0,-6.0,50.0,T+3,T+4,6.03,-0.46,2026-05-11达到第一止盈：卖出50%；2026-05-12从峰值回撤约2.8%后退出,2.43
2026-05-06,3,66.5,601068,中铝国际,6.26,-1.12,-1.12,-1.6,-3.67,-3.83,-6.71,0.48,-4.31,0.48,-7.03,,,,否,0.0,否,0.0,0.16,-7.32,,完整6日,是,6.28,T+6收盘退出,5,6.02,-4.34,3.0,6.0,-3.0,-6.0,50.0,,T+5,0.16,-4.62,2026-05-08触发软止损预警；2026-05-11触发软止损预警；2026-05-12触发软止损预警；2026-05-13触发软止损预警,-3.83
2026-05-06,4,62.2,000727,冠捷科技,2.74,5.84,6.93,4.01,4.74,4.74,2.19,9.85,0.0,9.85,0.0,T+1,T+1,T+1,否,0.0,否,0.0,9.45,-0.36,T+1,完整6日,是,2.75,强势止盈/清仓,2,2.92,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,9.45,-0.36,2026-05-07盘中达到第一止盈，但T+1不可卖；2026-05-08达到第一止盈：卖出50%；达到第二止盈,4.74
2026-05-06,5,60.0,600528,中铁工业,7.84,1.53,1.66,1.79,0.38,1.4,-0.89,2.04,-0.13,2.04,-0.89,,,,否,0.0,否,0.0,2.17,-0.77,,完整6日,是,7.83,T+6收盘退出,5,7.95,1.33,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.17,0.0,5日内未触发关键退出信号,1.4
2026-05-07,1,65.8,002307,北新路桥,4.39,1.37,0.46,-1.37,-1.14,-4.1,-5.92,1.82,-4.33,1.82,-6.38,,,,否,0.0,否,0.0,1.59,-6.59,,完整6日,是,4.4,T+6收盘退出,5,4.21,-4.52,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.59,-4.55,2026-05-14触发软止损预警,-4.1
2026-05-07,2,63.1,601908,京运通,4.1,-0.73,-1.71,-0.98,2.2,10.73,3.9,12.44,-2.93,12.44,-2.93,T+5,T+5,T+5,否,0.0,否,0.0,13.55,-1.97,T+5,完整6日,是,4.06,强势止盈/清仓,5,4.46,4.3,3.0,6.0,-3.0,-6.0,50.0,T+4,T+5,13.55,-1.97,2026-05-13达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,10.73
2026-05-07,3,59.9,600724,宁波富达,7.35,10.07,8.16,10.2,14.56,11.84,12.65,17.14,-0.68,17.14,-0.68,T+1,T+1,T+1,是,1.0,否,0.0,17.14,-0.68,T+1,完整6日,是,7.35,移动止盈退出,2,7.95,5.38,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,12.79,-0.68,2026-05-08盘中达到第一止盈，但T+1不可卖；2026-05-11达到第一止盈：卖出50%；2026-05-11从峰值回撤约3.5%后退出,11.84
2026-05-07,4,59.4,002300,太阳电缆,9.92,-0.6,-2.22,7.56,14.11,5.85,2.12,18.25,-4.23,18.25,-4.23,T+3,T+3,T+4,是,1.0,否,0.0,19.33,-3.36,T+3,完整6日,是,9.83,强势止盈/清仓,3,10.42,4.3,3.0,6.0,-3.0,-6.0,50.0,T+3,T+3,8.55,-3.36,2026-05-12达到第一止盈：卖出50%；达到第二止盈,5.85
2026-05-07,5,59.3,002165,红宝丽,8.81,2.16,1.7,-2.04,-3.06,6.58,10.56,6.58,-4.31,16.12,-4.31,T+2,T+5,T+6,是,1.0,否,0.0,16.12,-4.31,T+6,完整6日,是,8.81,移动止盈退出,2,8.96,2.15,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,4.99,-0.91,2026-05-11达到第一止盈：卖出50%；2026-05-11从峰值回撤约2.2%后退出,6.58
